cluster_id,violations,peak_hour_ratio,junction_ratio,active_days,active_weeks,approval_ratio,repeat_offender_ratio,cluster_congestion_proxy,recent_7_day_violations,prev_7_day_violations,growth_rate,best_window,center_lat,center_lon,top_violation,top_police_station,top_junction,persistence_score,impact_score,risk_tier,predicted_violations,forecast_margin,forecast_confidence,latest_violations,expected_increase_pct,forecast_risk,recommended_resources,why_ranked
1836,11,0.45454545454545453,0.0,5,4,0.45454545454545453,0.2727272727272727,51.599999999999994,1,0,1.0,21:00 - 24:00,13.00315820909091,77.59638928181819,WRONG PARKING,R.T. Nagar,No Junction,0.03787878787878788,14.715008690669992,Low,3.0,1,66.7,3.0,0.0,Low,1 Traffic Officer,"Ranked #3702 because:
• Traffic Obstruction Proxy: 51
• 11 total violations
• 45% peak-hour concentration
• Growth Rate: +100.0%"
3506,24,0.5,0.0,2,2,0.0,0.4166666666666667,105.6,15,9,0.6666666666666666,08:00 - 11:00,13.071315683333333,77.5881421875,WRONG PARKING,Kodigehalli,No Junction,0.015151515151515152,14.710164089765945,Low,2.0,1,50.0,9.0,-77.77777777777779,Low,1 Traffic Officer,"Ranked #3703 because:
• Traffic Obstruction Proxy: 105
• 24 total violations
• 50% peak-hour concentration
• Growth Rate: +66.7%"
1208,11,0.36363636363636365,0.0,4,3,0.45454545454545453,0.45454545454545453,72.8,8,1,7.0,04:00 - 07:00,12.95166759090909,77.71741322727274,WRONG PARKING,Whitefield,No Junction,0.030303030303030304,14.703566893367823,Low,2.0,1,50.0,3.0,-33.33333333333333,Low,1 Traffic Officer,"Ranked #3704 because:
• Traffic Obstruction Proxy: 72
• 11 total violations
• 36% peak-hour concentration
• Growth Rate: +700.0%"
1246,22,0.4090909090909091,0.0,6,6,0.09090909090909091,0.5,118.39999999999999,2,0,2.0,01:00 - 04:00,13.00086582272727,77.67675693636362,NO PARKING,Banaswadi,No Junction,0.045454545454545456,14.696108893681844,Low,3.0,1,66.7,10.0,-70.0,Low,1 Traffic Officer,"Ranked #3705 because:
• Traffic Obstruction Proxy: 118
• 22 total violations
• 40% peak-hour concentration
• Growth Rate: +200.0%"
787,39,0.3076923076923077,0.0,15,8,0.5641025641025641,0.3076923076923077,234.0,3,0,3.0,23:00 - 26:00,13.185375097435895,77.67995307948718,NO PARKING,Chikkajala,No Junction,0.11363636363636363,14.691004197753585,Low,3.0,1,66.7,3.0,0.0,Low,1 Traffic Officer,"Ranked #3706 because:
• Traffic Obstruction Proxy: 234
• 39 total violations
• 30% peak-hour concentration
• Growth Rate: +300.0%"
84,217,0.14285714285714285,0.0,24,13,0.17511520737327188,0.391705069124424,933.2,2,0,2.0,05:00 - 08:00,13.093092968663594,77.59409566635944,WRONG PARKING,Yelahanka,No Junction,0.18181818181818182,14.682711494115736,Low,12.0,1,91.7,1.0,1100.0,Medium,1 Traffic Officer,"Ranked #3707 because:
• Traffic Obstruction Proxy: 933
• 217 total violations
• 14% peak-hour concentration
• Growth Rate: +200.0%"
1258,14,0.5,0.0,7,7,0.2857142857142857,0.21428571428571427,104.19999999999999,5,3,0.6666666666666666,06:00 - 09:00,12.995284841935504,77.6967613099157,PARKING IN A MAIN ROAD,Mahadevapura,No Junction,0.05303030303030303,14.676359114932882,Low,2.0,1,50.0,3.0,-33.33333333333333,Low,1 Traffic Officer,"Ranked #3708 because:
• Traffic Obstruction Proxy: 104
• 14 total violations
• 50% peak-hour concentration
• Growth Rate: +66.7%"
872,228,0.2149122807017544,0.0,36,17,0.07017543859649122,0.13157894736842105,998.3999999999999,31,39,-0.20512820512820512,07:00 - 10:00,12.841602328947367,77.64760398070176,WRONG PARKING,Electronic City,No Junction,0.2727272727272727,14.675787049662153,Low,6.0,1,83.3,23.0,-73.91304347826086,Low,1 Traffic Officer,"Ranked #3709 because:
• Traffic Obstruction Proxy: 998
• 228 total violations
• 21% peak-hour concentration
• Growth Rate: -20.5%"
4106,31,0.5483870967741935,0.0,10,10,0.12903225806451613,0.12903225806451613,169.0,12,6,1.0,21:00 - 24:00,12.972886445161292,77.61675502903228,WRONG PARKING,Halasur,No Junction,0.07575757575757576,14.661433737961971,Low,3.0,1,66.7,6.0,-50.0,Low,"1 Traffic Officer, Peak Hour Patrol","Ranked #3710 because:
• Traffic Obstruction Proxy: 169
• 31 total violations
• 54% peak-hour concentration
• Growth Rate: +100.0%"
975,35,0.5428571428571428,0.0,3,3,0.3142857142857143,0.11428571428571428,194.8,23,0,23.0,21:00 - 24:00,13.031587140000001,77.62316448857142,NO PARKING,K.G. Halli,No Junction,0.022727272727272728,14.658550816513728,Low,8.0,3,62.5,6.0,33.33333333333333,Medium,"1 Traffic Officer, Peak Hour Patrol","Ranked #3711 because:
• Traffic Obstruction Proxy: 194
• 35 total violations
• 54% peak-hour concentration
• Growth Rate: +2300.0%"
1700,190,0.04736842105263158,0.0,35,11,0.5263157894736842,0.35789473684210527,770.2,5,0,5.0,23:00 - 26:00,12.963794147368422,77.71779277842104,WRONG PARKING,HAL Old Airport,No Junction,0.26515151515151514,14.65509540455,Low,4.0,1,75.0,3.0,33.33333333333333,Medium,1 Traffic Officer,"Ranked #3712 because:
• Traffic Obstruction Proxy: 770
• 190 total violations
• 4% peak-hour concentration
• Growth Rate: +500.0%"
4657,13,0.15384615384615385,0.0,6,3,0.9230769230769231,0.6153846153846154,66.0,1,0,1.0,23:00 - 26:00,12.970150161538463,77.6066557846154,NO PARKING,Ashok Nagar,No Junction,0.045454545454545456,14.653304986683771,Low,3.0,1,66.7,1.0,200.0,Medium,1 Traffic Officer,"Ranked #3713 because:
• Traffic Obstruction Proxy: 66
• 13 total violations
• 15% peak-hour concentration
• Growth Rate: +100.0%"
4489,16,0.5,0.0,6,5,0.125,0.3125,85.8,7,0,7.0,21:00 - 24:00,13.03538536875,77.58899545,NO PARKING,Kodigehalli,No Junction,0.045454545454545456,14.652597009087328,Low,3.0,1,66.7,5.0,-40.0,Low,1 Traffic Officer,"Ranked #3714 because:
• Traffic Obstruction Proxy: 85
• 16 total violations
• 50% peak-hour concentration
• Growth Rate: +700.0%"
738,14,0.5,0.0,5,5,0.07142857142857142,0.35714285714285715,69.6,1,0,1.0,00:00 - 03:00,12.938227128514175,77.69401498152254,NO PARKING,HAL Old Airport,No Junction,0.03787878787878788,14.639439999748152,Low,3.0,1,66.7,4.0,-25.0,Low,1 Traffic Officer,"Ranked #3715 because:
• Traffic Obstruction Proxy: 69
• 14 total violations
• 50% peak-hour concentration
• Growth Rate: +100.0%"
220,11,0.5454545454545454,0.0,4,3,0.2727272727272727,0.18181818181818182,56.8,5,0,5.0,21:00 - 24:00,13.188405581818182,77.68036287272727,NO PARKING,Devanahalli Airport,No Junction,0.030303030303030304,14.62643891877598,Low,2.0,1,50.0,3.0,-33.33333333333333,Low,"1 Traffic Officer, Peak Hour Patrol","Ranked #3716 because:
• Traffic Obstruction Proxy: 56
• 11 total violations
• 54% peak-hour concentration
• Growth Rate: +500.0%"
1095,34,0.5,0.0,5,5,0.5882352941176471,0.058823529411764705,149.60000000000002,12,2,5.0,07:00 - 10:00,13.022557708823529,77.63778691470587,WRONG PARKING,Banaswadi,No Junction,0.03787878787878788,14.625920208841817,Low,8.0,2,75.0,4.0,100.0,Medium,1 Traffic Officer,"Ranked #3717 because:
• Traffic Obstruction Proxy: 149
• 34 total violations
• 50% peak-hour concentration
• Growth Rate: +500.0%"
3215,23,0.08695652173913043,0.0,6,5,0.43478260869565216,0.9565217391304348,136.2,4,0,4.0,05:00 - 08:00,12.933799443478264,77.69111393478259,NO PARKING,HAL Old Airport,No Junction,0.045454545454545456,14.623810998616849,Low,4.0,1,75.0,3.0,33.33333333333333,Medium,1 Traffic Officer,"Ranked #3718 because:
• Traffic Obstruction Proxy: 136
• 23 total violations
• 8% peak-hour concentration
• Growth Rate: +400.0%"
2674,31,0.4838709677419355,0.0,15,11,0.1935483870967742,0.12903225806451613,244.00000000000003,8,5,0.6,01:00 - 04:00,13.000417144513609,77.67776228073946,PARKING IN A MAIN ROAD,Mahadevapura,No Junction,0.11363636363636363,14.623411001559175,Low,2.0,1,50.0,2.0,0.0,Low,1 Traffic Officer,"Ranked #3719 because:
• Traffic Obstruction Proxy: 244
• 31 total violations
• 48% peak-hour concentration
• Growth Rate: +60.0%"
3447,112,0.16964285714285715,0.0,5,4,0.1875,0.7142857142857143,575.0,19,0,19.0,22:00 - 25:00,12.990484707142857,77.61212382946428,NO PARKING,Pulikeshinagar(F.Town),No Junction,0.03787878787878788,14.620362754310804,Low,20.0,10,50.0,15.0,33.33333333333333,Medium,1 Traffic Officer,"Ranked #3720 because:
• Traffic Obstruction Proxy: 575
• 112 total violations
• 16% peak-hour concentration
• Growth Rate: +1900.0%"
224,45,0.37777777777777777,0.0,21,14,0.28888888888888886,0.2,295.40000000000003,2,2,0.0,08:00 - 11:00,13.190964171111114,77.64609552666666,NO PARKING,Chikkajala,No Junction,0.1590909090909091,14.617518930785907,Low,3.0,1,66.7,1.0,200.0,Medium,1 Traffic Officer,"Ranked #3721 because:
• Traffic Obstruction Proxy: 295
• 45 total violations
• 37% peak-hour concentration
• Growth Rate: 0.0%"
1866,13,0.6153846153846154,0.0,4,4,0.0,0.15384615384615385,104.8,8,0,8.0,20:00 - 23:00,13.033300815384617,77.55818598461536,PARKING IN A MAIN ROAD,Yeshwanthpura,No Junction,0.030303030303030304,14.61306759779626,Low,3.0,1,66.7,2.0,50.0,Medium,"1 Traffic Officer, Peak Hour Patrol","Ranked #3722 because:
• Traffic Obstruction Proxy: 104
• 13 total violations
• 61% peak-hour concentration
• Growth Rate: +800.0%"
462,115,0.22608695652173913,0.0,31,19,0.3130434782608696,0.17391304347826086,715.1999999999999,4,0,4.0,22:00 - 25:00,12.938129246956525,77.74679051304348,WRONG PARKING,Whitefield,No Junction,0.23484848484848486,14.603614757024724,Low,3.0,1,66.7,2.0,50.0,Medium,1 Traffic Officer,"Ranked #3723 because:
• Traffic Obstruction Proxy: 715
• 115 total violations
• 22% peak-hour concentration
• Growth Rate: +400.0%"
2610,30,0.5,0.0,10,9,0.4,0.1,134.0,12,0,12.0,08:00 - 11:00,12.912365243333333,77.63597463,WRONG PARKING,HSR Layout,No Junction,0.07575757575757576,14.589490487090707,Low,3.0,1,66.7,1.0,200.0,Medium,1 Traffic Officer,"Ranked #3724 because:
• Traffic Obstruction Proxy: 134
• 30 total violations
• 50% peak-hour concentration
• Growth Rate: +1200.0%"
6284,10,0.5,0.0,5,4,0.2,0.3,44.0,1,0,1.0,20:00 - 23:00,12.96981499,77.57575818000001,WRONG PARKING,City Market,No Junction,0.03787878787878788,14.587463811829778,Low,3.0,1,66.7,1.0,200.0,Medium,1 Traffic Officer,"Ranked #3725 because:
• Traffic Obstruction Proxy: 44
• 10 total violations
• 50% peak-hour concentration
• Growth Rate: +100.0%"
5710,15,0.26666666666666666,0.0,7,6,0.3333333333333333,0.6666666666666666,65.19999999999999,4,0,4.0,05:00 - 08:00,12.982491379999999,77.61068844000002,WRONG PARKING,Shivajinagar,No Junction,0.05303030303030303,14.583597772103364,Low,2.0,1,50.0,2.0,0.0,Low,1 Traffic Officer,"Ranked #3726 because:
• Traffic Obstruction Proxy: 65
• 15 total violations
• 26% peak-hour concentration
• Growth Rate: +400.0%"
916,16,0.375,0.0,3,3,0.6875,0.3125,75.2,4,6,-0.3333333333333333,23:00 - 26:00,12.928092187499999,77.694726725,NO PARKING,Bellandur,No Junction,0.022727272727272728,14.573090635011143,Low,7.0,3,57.1,6.0,16.666666666666664,Medium,1 Traffic Officer,"Ranked #3727 because:
• Traffic Obstruction Proxy: 75
• 16 total violations
• 37% peak-hour concentration
• Growth Rate: -33.3%"
207,31,0.5483870967741935,0.0,6,6,0.2903225806451613,0.06451612903225806,210.8,3,0,3.0,21:00 - 24:00,13.047068467741939,77.54213241290324,NO PARKING,Jalahalli,No Junction,0.045454545454545456,14.569675439618349,Low,7.0,1,85.7,5.0,40.0,Medium,"1 Traffic Officer, Peak Hour Patrol","Ranked #3728 because:
• Traffic Obstruction Proxy: 210
• 31 total violations
• 54% peak-hour concentration
• Growth Rate: +300.0%"
1399,20,0.25,0.0,8,7,0.55,0.55,124.0,1,0,1.0,04:00 - 07:00,12.995797450000001,77.66805779,NO PARKING,Mahadevapura,No Junction,0.06060606060606061,14.56401277569808,Low,3.0,1,66.7,6.0,-50.0,Low,1 Traffic Officer,"Ranked #3729 because:
• Traffic Obstruction Proxy: 124
• 20 total violations
• 25% peak-hour concentration
• Growth Rate: +100.0%"
1871,43,0.27906976744186046,0.0,6,6,0.16279069767441862,0.6046511627906976,337.0,22,0,22.0,04:00 - 07:00,13.033172506976745,77.55837386744186,NO PARKING,Yeshwanthpura,No Junction,0.045454545454545456,14.55536667529552,Low,6.0,1,83.3,10.0,-40.0,Low,1 Traffic Officer,"Ranked #3730 because:
• Traffic Obstruction Proxy: 337
• 43 total violations
• 27% peak-hour concentration
• Growth Rate: +2200.0%"
83,100,0.18,0.0,22,9,0.79,0.23,495.0,2,0,2.0,00:00 - 03:00,13.099043928999999,77.577076683,NO PARKING,Yelahanka,No Junction,0.16666666666666666,14.543326777455496,Low,4.0,1,75.0,1.0,300.0,Medium,1 Traffic Officer,"Ranked #3731 because:
• Traffic Obstruction Proxy: 495
• 100 total violations
• 18% peak-hour concentration
• Growth Rate: +200.0%"
972,33,0.36363636363636365,0.0,14,8,0.45454545454545453,0.2727272727272727,178.0,2,9,-0.7777777777777778,21:00 - 24:00,12.98574385180114,77.64501798102543,WRONG PARKING,Banaswadi,No Junction,0.10606060606060606,14.528865144490997,Low,2.0,1,50.0,4.0,-50.0,Low,1 Traffic Officer,"Ranked #3732 because:
• Traffic Obstruction Proxy: 178
• 33 total violations
• 36% peak-hour concentration
• Growth Rate: -77.8%"
226,132,0.12121212121212122,0.0,52,21,0.4621212121212121,0.06818181818181818,702.8,3,3,0.0,06:00 - 09:00,12.990056920930293,77.50311849742425,NO PARKING,Kamakshipalya,No Junction,0.3939393939393939,14.520783923224611,Low,3.0,1,66.7,2.0,50.0,Medium,1 Traffic Officer,"Ranked #3733 because:
• Traffic Obstruction Proxy: 702
• 132 total violations
• 12% peak-hour concentration
• Growth Rate: 0.0%"
1968,13,0.38461538461538464,0.0,8,7,0.07692307692307693,0.5384615384615384,67.8,1,1,0.0,08:00 - 11:00,12.971715223076924,77.65820360769231,NO PARKING,Jeevanbheemanagar,No Junction,0.06060606060606061,14.504639226482697,Low,2.0,1,50.0,1.0,100.0,Medium,1 Traffic Officer,"Ranked #3734 because:
• Traffic Obstruction Proxy: 67
• 13 total violations
• 38% peak-hour concentration
• Growth Rate: 0.0%"
2410,20,0.2,0.0,7,6,0.5,0.7,83.2,4,0,4.0,07:00 - 10:00,12.88085139,77.64532521499999,WRONG PARKING,Electronic City,No Junction,0.05303030303030303,14.50370007685252,Low,3.0,1,66.7,3.0,0.0,Low,1 Traffic Officer,"Ranked #3735 because:
• Traffic Obstruction Proxy: 83
• 20 total violations
• 20% peak-hour concentration
• Growth Rate: +400.0%"
352,22,0.45454545454545453,0.0,1,1,0.6363636363636364,0.18181818181818182,98.0,22,0,22.0,21:00 - 24:00,12.98706310909091,77.73531403636365,PARKING ON FOOTPATH,Whitefield,No Junction,0.007575757575757576,14.484134362440882,Low,0.0,1,50.0,1.0,-100.0,Low,1 Traffic Officer,"Ranked #3736 because:
• Traffic Obstruction Proxy: 98
• 22 total violations
• 45% peak-hour concentration
• Growth Rate: +2200.0%"
4278,25,0.08,0.0,7,7,0.72,0.8,141.20000000000002,5,0,5.0,02:00 - 05:00,12.933868088000002,77.69077935199999,NO PARKING,HAL Old Airport,No Junction,0.05303030303030303,14.483288984747944,Low,3.0,1,66.7,1.0,200.0,Medium,1 Traffic Officer,"Ranked #3737 because:
• Traffic Obstruction Proxy: 141
• 25 total violations
• 8% peak-hour concentration
• Growth Rate: +500.0%"
659,15,0.3333333333333333,0.0,5,4,0.4666666666666667,0.4666666666666667,91.39999999999999,7,0,7.0,21:00 - 24:00,12.922829753333334,77.67404896666666,WRONG PARKING,Bellandur,No Junction,0.03787878787878788,14.482622103224777,Low,2.0,1,50.0,4.0,-50.0,Low,1 Traffic Officer,"Ranked #3738 because:
• Traffic Obstruction Proxy: 91
• 15 total violations
• 33% peak-hour concentration
• Growth Rate: +700.0%"
1807,55,0.07272727272727272,0.0,2,1,0.9636363636363636,0.7090909090909091,223.2,55,0,55.0,03:00 - 06:00,13.001270872727272,77.59543802181817,WRONG PARKING,R.T. Nagar,No Junction,0.015151515151515152,14.474024399985677,Low,2.0,1,50.0,17.0,-88.23529411764706,Low,1 Traffic Officer,"Ranked #3739 because:
• Traffic Obstruction Proxy: 223
• 55 total violations
• 7% peak-hour concentration
• Growth Rate: +5500.0%"
1121,20,0.4,0.0,9,6,0.4,0.3,131.8,4,0,4.0,21:00 - 24:00,12.951641039999998,77.71749969500001,WRONG PARKING,Whitefield,No Junction,0.06818181818181818,14.465249026947966,Low,3.0,1,66.7,2.0,50.0,Medium,1 Traffic Officer,"Ranked #3740 because:
• Traffic Obstruction Proxy: 131
• 20 total violations
• 40% peak-hour concentration
• Growth Rate: +400.0%"
1427,30,0.2,0.0,11,8,0.7333333333333333,0.5,152.6,1,1,0.0,02:00 - 05:00,12.972080790000001,77.65800942333334,NO PARKING,Jeevanbheemanagar,No Junction,0.08333333333333333,14.459454787856751,Low,3.0,1,66.7,1.0,200.0,Medium,1 Traffic Officer,"Ranked #3741 because:
• Traffic Obstruction Proxy: 152
• 30 total violations
• 20% peak-hour concentration
• Growth Rate: 0.0%"
3164,97,0.17525773195876287,0.0,22,12,0.5051546391752577,0.3402061855670103,558.5999999999999,22,12,0.8333333333333334,07:00 - 10:00,12.96460641030928,77.55470425360825,NO PARKING,Magadi Road,No Junction,0.16666666666666666,14.432900167179714,Low,4.0,1,75.0,10.0,-60.0,Low,1 Traffic Officer,"Ranked #3742 because:
• Traffic Obstruction Proxy: 558
• 97 total violations
• 17% peak-hour concentration
• Growth Rate: +83.3%"
2182,33,0.3333333333333333,0.0,14,11,0.24242424242424243,0.42424242424242425,188.8,1,2,-0.5,08:00 - 11:00,12.930247593939397,77.68505223939393,NO PARKING,HAL Old Airport,No Junction,0.10606060606060606,14.429411375825337,Low,3.0,1,66.7,2.0,50.0,Medium,1 Traffic Officer,"Ranked #3743 because:
• Traffic Obstruction Proxy: 188
• 33 total violations
• 33% peak-hour concentration
• Growth Rate: -50.0%"
3950,15,0.2,0.0,8,6,0.26666666666666666,0.8,72.0,1,1,0.0,04:00 - 07:00,13.035500466666669,77.58906175999999,NO PARKING,Kodigehalli,No Junction,0.06060606060606061,14.396680191607928,Low,2.0,1,50.0,1.0,100.0,Medium,1 Traffic Officer,"Ranked #3744 because:
• Traffic Obstruction Proxy: 72
• 15 total violations
• 20% peak-hour concentration
• Growth Rate: 0.0%"
658,19,0.47368421052631576,0.0,7,5,0.7368421052631579,0.0,130.8,4,0,4.0,21:00 - 24:00,12.923707057894736,77.67403521578947,NO PARKING,Bellandur,No Junction,0.05303030303030303,14.391050538105352,Low,3.0,1,66.7,3.0,0.0,Low,1 Traffic Officer,"Ranked #3745 because:
• Traffic Obstruction Proxy: 130
• 19 total violations
• 47% peak-hour concentration
• Growth Rate: +400.0%"
477,37,0.4864864864864865,0.0,15,10,0.40540540540540543,0.0,230.40000000000003,2,0,2.0,20:00 - 23:00,12.991212086604495,77.65709580553485,WRONG PARKING,Banaswadi,No Junction,0.11363636363636363,14.379125108945127,Low,3.0,1,66.7,2.0,50.0,Medium,1 Traffic Officer,"Ranked #3746 because:
• Traffic Obstruction Proxy: 230
• 37 total violations
• 48% peak-hour concentration
• Growth Rate: +200.0%"
3053,17,0.47058823529411764,0.0,3,3,0.058823529411764705,0.4117647058823529,81.4,6,10,-0.4,22:00 - 25:00,12.964087829411763,77.55484763529411,WRONG PARKING,Magadi Road,No Junction,0.022727272727272728,14.364007136930185,Low,2.0,1,50.0,10.0,-80.0,Low,1 Traffic Officer,"Ranked #3747 because:
• Traffic Obstruction Proxy: 81
• 17 total violations
• 47% peak-hour concentration
• Growth Rate: -40.0%"
3281,27,0.2962962962962963,0.0,11,7,0.5185185185185185,0.4074074074074074,147.0,7,0,7.0,06:00 - 09:00,13.026911403703703,77.5439803,NO PARKING,Yeshwanthpura,No Junction,0.08333333333333333,14.358385922675534,Low,3.0,1,66.7,1.0,200.0,Medium,1 Traffic Officer,"Ranked #3748 because:
• Traffic Obstruction Proxy: 147
• 27 total violations
• 29% peak-hour concentration
• Growth Rate: +700.0%"
643,12,0.4166666666666667,0.0,8,5,0.5,0.25,63.0,2,0,2.0,21:00 - 24:00,12.9579085,77.70160535833334,NO PARKING,HAL Old Airport,No Junction,0.06060606060606061,14.353295705900015,Low,2.0,1,50.0,1.0,100.0,Medium,1 Traffic Officer,"Ranked #3749 because:
• Traffic Obstruction Proxy: 63
• 12 total violations
• 41% peak-hour concentration
• Growth Rate: +200.0%"
1432,18,0.2222222222222222,0.0,8,8,0.5,0.6111111111111112,119.6,4,2,1.0,23:00 - 26:00,12.951480222222223,77.69998713888889,WRONG PARKING,HAL Old Airport,No Junction,0.06060606060606061,14.348358138240878,Low,3.0,1,66.7,2.0,50.0,Medium,1 Traffic Officer,"Ranked #3750 because:
• Traffic Obstruction Proxy: 119
• 18 total violations
• 22% peak-hour concentration
• Growth Rate: +100.0%"
716,17,0.6470588235294118,0.0,3,2,0.058823529411764705,0.058823529411764705,76.8,16,0,16.0,21:00 - 24:00,12.9646441,77.71600585882354,WRONG PARKING,HAL Old Airport,No Junction,0.022727272727272728,14.341832844235034,Low,2.0,1,50.0,15.0,-86.66666666666667,Low,"1 Traffic Officer, Peak Hour Patrol","Ranked #3751 because:
• Traffic Obstruction Proxy: 76
• 17 total violations
• 64% peak-hour concentration
• Growth Rate: +1600.0%"
1180,97,0.26804123711340205,0.0,26,16,0.31958762886597936,0.2268041237113402,485.4,2,0,2.0,07:00 - 10:00,12.876578383505155,77.59545048762887,NO PARKING,Hulimavu,No Junction,0.19696969696969696,14.328399570957185,Low,4.0,1,75.0,1.0,300.0,Medium,1 Traffic Officer,"Ranked #3752 because:
• Traffic Obstruction Proxy: 485
• 97 total violations
• 26% peak-hour concentration
• Growth Rate: +200.0%"
1790,12,0.0,0.0,1,1,1.0,0.9166666666666666,48.0,12,0,12.0,22:00 - 25:00,13.001813741666666,77.59589346666667,WRONG PARKING,R.T. Nagar,No Junction,0.007575757575757576,14.318867017598953,Low,0.0,1,50.0,1.0,-100.0,Low,1 Traffic Officer,"Ranked #3753 because:
• Traffic Obstruction Proxy: 48
• 12 total violations
• 0% peak-hour concentration
• Growth Rate: +1200.0%"
2044,27,0.0,0.0,1,1,1.0,0.8518518518518519,182.0,27,0,27.0,23:00 - 26:00,12.9338333,77.691425,PARKING IN A MAIN ROAD,HAL Old Airport,No Junction,0.007575757575757576,14.316665656657479,Low,0.0,1,50.0,1.0,-100.0,Low,1 Traffic Officer,"Ranked #3754 because:
• Traffic Obstruction Proxy: 182
• 27 total violations
• 0% peak-hour concentration
• Growth Rate: +2700.0%"
140,18,0.3888888888888889,0.0,7,7,0.6666666666666666,0.2222222222222222,78.60000000000001,4,0,4.0,21:00 - 24:00,13.188980388888886,77.68063139999998,WRONG PARKING,Devanahalli Airport,No Junction,0.05303030303030303,14.314859117490697,Low,2.0,1,50.0,4.0,-50.0,Low,1 Traffic Officer,"Ranked #3755 because:
• Traffic Obstruction Proxy: 78
• 18 total violations
• 38% peak-hour concentration
• Growth Rate: +400.0%"
4178,10,0.2,0.0,1,1,0.0,1.0,80.0,10,0,10.0,23:00 - 26:00,12.9331335,77.6912989,PARKING IN A MAIN ROAD,HAL Old Airport,No Junction,0.007575757575757576,14.306456300115968,Low,0.0,1,50.0,1.0,-100.0,Low,1 Traffic Officer,"Ranked #3756 because:
• Traffic Obstruction Proxy: 80
• 10 total violations
• 20% peak-hour concentration
• Growth Rate: +1000.0%"
2515,18,0.2222222222222222,0.0,4,3,0.6111111111111112,0.6111111111111112,88.8,4,0,4.0,06:00 - 09:00,13.047374699999999,77.57632443888889,NO PARKING,Kodigehalli,No Junction,0.030303030303030304,14.300896888161684,Low,7.0,6,50.0,2.0,250.0,Medium,1 Traffic Officer,"Ranked #3757 because:
• Traffic Obstruction Proxy: 88
• 18 total violations
• 22% peak-hour concentration
• Growth Rate: +400.0%"
1143,67,0.16417910447761194,0.0,24,14,0.5074626865671642,0.40298507462686567,395.8,10,3,2.3333333333333335,03:00 - 06:00,12.979515344776122,77.69500462537313,NO PARKING,Mahadevapura,No Junction,0.18181818181818182,14.29315233091552,Low,3.0,1,66.7,1.0,200.0,Medium,1 Traffic Officer,"Ranked #3758 because:
• Traffic Obstruction Proxy: 395
• 67 total violations
• 16% peak-hour concentration
• Growth Rate: +233.3%"
3161,29,0.3448275862068966,0.0,9,6,0.6551724137931034,0.2413793103448276,180.0,6,0,6.0,05:00 - 08:00,12.96478336551724,77.55470877931037,WRONG PARKING,Magadi Road,No Junction,0.06818181818181818,14.283803946957613,Low,2.0,1,50.0,9.0,-77.77777777777779,Low,1 Traffic Officer,"Ranked #3759 because:
• Traffic Obstruction Proxy: 180
• 29 total violations
• 34% peak-hour concentration
• Growth Rate: +600.0%"
1687,28,0.21428571428571427,0.0,6,4,0.35714285714285715,0.6785714285714286,194.39999999999998,12,0,12.0,05:00 - 08:00,12.933807592857145,77.69036975714286,WRONG PARKING,HAL Old Airport,No Junction,0.045454545454545456,14.283245993772308,Low,4.0,1,75.0,6.0,-33.33333333333333,Low,1 Traffic Officer,"Ranked #3760 because:
• Traffic Obstruction Proxy: 194
• 28 total violations
• 21% peak-hour concentration
• Growth Rate: +1200.0%"
3242,34,0.47058823529411764,0.0,13,7,0.20588235294117646,0.14705882352941177,225.4,3,0,3.0,20:00 - 23:00,13.023970786849448,77.54877071083678,WRONG PARKING,Yeshwanthpura,No Junction,0.09848484848484848,14.282757838738041,Low,3.0,1,66.7,2.0,50.0,Medium,1 Traffic Officer,"Ranked #3761 because:
• Traffic Obstruction Proxy: 225
• 34 total violations
• 47% peak-hour concentration
• Growth Rate: +300.0%"
4689,66,0.15151515151515152,0.0,30,17,0.45454545454545453,0.4090909090909091,344.8,6,0,6.0,22:00 - 25:00,12.973205059090908,77.61498965606062,NO PARKING,Halasur,No Junction,0.22727272727272727,14.272318219004884,Low,3.0,1,66.7,1.0,200.0,Medium,1 Traffic Officer,"Ranked #3762 because:
• Traffic Obstruction Proxy: 344
• 66 total violations
• 15% peak-hour concentration
• Growth Rate: +600.0%"
996,115,0.25217391304347825,0.0,9,5,0.6086956521739131,0.2956521739130435,496.4,3,15,-0.8,04:00 - 07:00,12.999564680869565,77.67632428782609,WRONG PARKING,Mahadevapura,No Junction,0.06818181818181818,14.266281008829118,Low,11.0,1,90.9,1.0,1000.0,Medium,1 Traffic Officer,"Ranked #3763 because:
• Traffic Obstruction Proxy: 496
• 115 total violations
• 25% peak-hour concentration
• Growth Rate: -80.0%"
3984,30,0.0,0.0,6,4,0.8333333333333334,0.8666666666666667,194.0,1,0,1.0,00:00 - 03:00,12.933031820000005,77.69130076,NO PARKING,HAL Old Airport,No Junction,0.045454545454545456,14.25750827059799,Low,10.0,4,60.0,1.0,900.0,Medium,1 Traffic Officer,"Ranked #3764 because:
• Traffic Obstruction Proxy: 194
• 30 total violations
• 0% peak-hour concentration
• Growth Rate: +100.0%"
